Obj ID,BLS Max Pow,ACF Max Pow,Max SD,AvgMax SD,Times Smoothed,Flag,Classification,SD Range,Filename
TIC 355152971,2550.4593728803093,0.3430876175419445,5,5,0,,EB,[5.204182  5.1393943 5.211866  5.1782036 5.1794357],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000355152971-0139-s_lc.fits
TIC 355152971,2988.99882297786,0.4604492984358251,4,4,0,,EB,[4.4851866 4.4657946 4.502958  4.4324727 4.4616046],/astro/store/epyc2/projects2/tess/sector010/tess2019085135100-s0010-0000000355152971-0140-s_lc.fits
TIC 355152971,2598.854700639364,0.17960650356494912,4,4,0,,EB,[4.869678  4.881683  4.923396  4.8288927 4.891335 ],/astro/store/epyc2/projects2/tess/sector011/tess2019112060037-s0011-0000000355152971-0143-s_lc.fits
TIC 142105299,2550.4593728803093,0.3430876175419445,4,1,0,,notEB,[0.77448404 1.6191345  4.2144017  0.27306637 1.5208936 ],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000142105299-0139-s_lc.fits
TIC 142105299,72.00900426537396,0.05006616562582112,10,10,0,,EB,[10.468092  10.4656515 10.562591  10.404504  10.361398 ],/astro/store/epyc2/projects2/tess/sector010/tess2019085135100-s0010-0000000142105299-0140-s_lc.fits
TIC 142105299,7.700105497362213,0.054593752720112375,4,3,0,,notEB,[3.333961  3.4392114 4.293914  2.1513379 1.3114222],/astro/store/epyc2/projects2/tess/sector011/tess2019112060037-s0011-0000000142105299-0143-s_lc.fits
TIC 142105299,349.3734868477176,0.032893283715169155,11,10,0,,EB,[10.618588 10.810806 11.286358 10.392118 11.048282],/astro/store/epyc2/projects2/tess/sector012/tess2019140104343-s0012-0000000142105299-0144-s_lc.fits
TIC 142105299,6.643272845276624,0.10936070498487567,4,1,0,,notEB,[1.1829944  0.04491209 4.0447893  1.3426061  0.38452455],/astro/store/epyc2/projects2/tess/sector013/tess2019169103026-s0013-0000000142105299-0146-s_lc.fits
TIC 381948745,1473.8740463610613,0.4210882151929616,4,3,0,,notEB,[3.9269712 4.0567245 4.0891547 3.9514909 3.994495 ],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000381948745-0139-s_lc.fits
TIC 381948745,895.0180108839044,0.31013383909370984,4,4,1,,EB,[4.69027175 4.90709635 4.9612891  4.73124544 4.80310728],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000381948745-0139-s_lc.fits
TIC 381948745,957.9561400433464,0.3767059683283207,3,3,0,,notEB,[3.903781  3.8503056 3.9940856 3.941442  3.8870509],/astro/store/epyc2/projects2/tess/sector010/tess2019085135100-s0010-0000000381948745-0140-s_lc.fits
TIC 381948745,1068.4836826798216,0.3298817554537805,4,4,1,,EB,[4.45930474 4.59645132 4.72575913 4.60447023 4.50691265],/astro/store/epyc2/projects2/tess/sector010/tess2019085135100-s0010-0000000381948745-0140-s_lc.fits
TIC 381948745,1592.0744193787402,0.4831697623524139,4,4,0,,EB,[4.066116  4.0592847 4.1751933 4.0597916 4.0939593],/astro/store/epyc2/projects2/tess/sector011/tess2019112060037-s0011-0000000381948745-0143-s_lc.fits
TIC 381948745,1628.1999051688474,0.4374977650245453,4,4,0,,EB,[3.9591374 4.052537  4.1219015 4.035483  4.0228114],/astro/store/epyc2/projects2/tess/sector012/tess2019140104343-s0012-0000000381948745-0144-s_lc.fits
TIC 381948745,1914.6370482714497,0.488570247658822,4,4,0,,EB,[4.0536466 3.9899793 4.140743  4.0586944 4.0538974],/astro/store/epyc2/projects2/tess/sector013/tess2019169103026-s0013-0000000381948745-0146-s_lc.fits
TIC 282051803,2087.8675474438,0.15155125832890914,5,5,0,,EB,[5.5553665 5.5075064 5.6068926 5.5709567 5.517645 ],/astro/store/epyc2/projects2/tess/sector010/tess2019085135100-s0010-0000000282051803-0140-s_lc.fits
TIC 282051803,2165.4133884212465,0.3193700384061121,5,5,0,,EB,[5.115732  5.175515  5.2848125 5.1701984 5.2148824],/astro/store/epyc2/projects2/tess/sector011/tess2019112060037-s0011-0000000282051803-0143-s_lc.fits
TIC 282051803,2285.4950311608663,0.3121099202090372,5,5,0,,EB,[5.234697  5.1619353 5.3079033 5.156771  5.208088 ],/astro/store/epyc2/projects2/tess/sector012/tess2019140104343-s0012-0000000282051803-0144-s_lc.fits
TIC 288027491,841.1137411705821,0.051388924892623235,15,15,0,,EB,[15.495915  15.607431  15.793269  15.7249775 15.429706 ],/astro/store/epyc2/projects2/tess/sector010/tess2019085135100-s0010-0000000288027491-0140-s_lc.fits
TIC 288027491,813.6379777095848,0.358247437138503,7,6,0,,notEB,[6.842292  6.8568797 7.090816  6.849223  6.646984 ],/astro/store/epyc2/projects2/tess/sector011/tess2019112060037-s0011-0000000288027491-0143-s_lc.fits
TIC 288027491,20.036509818410988,0.02832459594247832,5,3,1,,notEB,[3.40607588 3.54424209 5.75993017 3.47172407 1.55624797],/astro/store/epyc2/projects2/tess/sector011/tess2019112060037-s0011-0000000288027491-0143-s_lc.fits
TIC 288027491,1028.1914604384692,0.3706670649721697,7,7,0,,notEB,[7.182706  7.1556535 7.387942  7.285808  7.1549473],/astro/store/epyc2/projects2/tess/sector012/tess2019140104343-s0012-0000000288027491-0144-s_lc.fits
TIC 288027491,44.522864521006454,0.057307142603216836,7,5,1,,notEB,[4.66889972 4.27005978 7.69472673 6.18894961 4.25964906],/astro/store/epyc2/projects2/tess/sector012/tess2019140104343-s0012-0000000288027491-0144-s_lc.fits
TIC 374859582,2269.335175174789,0.4040045191295731,3,3,0,,EB,[3.3128421 3.3484728 3.4105499 3.37075   3.3587363],/astro/store/epyc2/projects2/tess/sector010/tess2019085135100-s0010-0000000374859582-0140-s_lc.fits
TIC 374859582,2252.6340191426,0.29869779047508144,3,3,0,,EB,[3.397582  3.3462083 3.4673939 3.3625655 3.2747602],/astro/store/epyc2/projects2/tess/sector011/tess2019112060037-s0011-0000000374859582-0143-s_lc.fits
TIC 374859582,1685.894842285084,0.4233141595303056,3,3,0,,EB,[3.272507  3.3248274 3.4396393 3.309622  3.388839 ],/astro/store/epyc2/projects2/tess/sector012/tess2019140104343-s0012-0000000374859582-0144-s_lc.fits
TIC 374859582,2444.444525833644,0.3967329821176173,3,3,0,,EB,[3.3311539 3.2526116 3.4033186 3.2839363 3.3412042],/astro/store/epyc2/projects2/tess/sector013/tess2019169103026-s0013-0000000374859582-0146-s_lc.fits
TIC 452631268,1265.5329574856635,0.015989955762964747,15,15,0,,EB,[15.14853  15.146262 15.277505 15.176054 15.249221],/astro/store/epyc2/projects2/tess/sector010/tess2019085135100-s0010-0000000452631268-0140-s_lc.fits
TIC 452631268,1723.8247888291814,0.22404286047735456,11,10,0,,EB,[10.968716 10.996697 11.109167 11.076294 10.946775],/astro/store/epyc2/projects2/tess/sector011/tess2019112060037-s0011-0000000452631268-0143-s_lc.fits
TIC 452631268,1136.408436346988,0.02336852665841601,15,15,0,,EB,[15.788892 15.783153 15.828606 15.561618 15.758934],/astro/store/epyc2/projects2/tess/sector012/tess2019140104343-s0012-0000000452631268-0144-s_lc.fits
TIC 452575636,975.0080087469862,0.21731435197370688,3,3,0,,notEB,[3.3604114 3.406732  3.4587672 3.3783815 3.2908475],/astro/store/epyc2/projects2/tess/sector010/tess2019085135100-s0010-0000000452575636-0140-s_lc.fits
TIC 452575636,986.6708387525788,0.2726301793718565,4,3,1,,EB,[3.86220432 3.77820211 4.11378921 3.87230043 3.97885914],/astro/store/epyc2/projects2/tess/sector010/tess2019085135100-s0010-0000000452575636-0140-s_lc.fits
TIC 452575636,621.4396360615223,0.3059973490690839,4,3,0,,notEB,[2.8898766 3.0130515 4.1900287 3.027486  3.6508324],/astro/store/epyc2/projects2/tess/sector011/tess2019112060037-s0011-0000000452575636-0143-s_lc.fits
TIC 452575636,1043.0993973061454,0.23102792283738605,5,4,1,,EB,[3.22115528 3.43468054 5.47498669 3.45970303 4.5402829 ],/astro/store/epyc2/projects2/tess/sector011/tess2019112060037-s0011-0000000452575636-0143-s_lc.fits
TIC 452575636,997.580700920016,0.1879466320583608,3,3,0,,notEB,[3.6114833 3.575746  3.6501458 3.4445477 3.548185 ],/astro/store/epyc2/projects2/tess/sector012/tess2019140104343-s0012-0000000452575636-0144-s_lc.fits
TIC 452575636,1067.7456102001004,0.24484096942345296,4,4,1,,EB,[4.29871753 4.09037037 4.35213119 4.07976794 4.17941823],/astro/store/epyc2/projects2/tess/sector012/tess2019140104343-s0012-0000000452575636-0144-s_lc.fits
TIC 141978095,1561.1344577316834,0.2923033994306377,5,5,0,,EB,[5.8354683 5.8911753 5.908272  5.887567  5.8996143],/astro/store/epyc2/projects2/tess/sector011/tess2019112060037-s0011-0000000141978095-0143-s_lc.fits
TIC 141978095,1761.1650981649204,0.4159517544388728,5,5,0,,EB,[5.289561  5.258875  5.3317094 5.3157268 5.2684464],/astro/store/epyc2/projects2/tess/sector012/tess2019140104343-s0012-0000000141978095-0144-s_lc.fits
TIC 141978095,1767.9561920379356,0.16978100980129987,6,6,0,,EB,[6.164971  6.1383414 6.2076306 6.167559  6.1493373],/astro/store/epyc2/projects2/tess/sector013/tess2019169103026-s0013-0000000141978095-0146-s_lc.fits
TIC 260659986,1658.0883974393241,0.385819606205518,5,5,0,,EB,[5.533208  5.5683656 5.6468163 5.5469303 5.542419 ],/astro/store/epyc2/projects2/tess/sector011/tess2019112060037-s0011-0000000260659986-0143-s_lc.fits
TIC 260659986,1808.0422904751802,0.3941585463505576,5,5,0,,EB,[5.7465997 5.677469  5.79074   5.6626897 5.6131887],/astro/store/epyc2/projects2/tess/sector012/tess2019140104343-s0012-0000000260659986-0144-s_lc.fits
TIC 260659986,1551.9918155811788,0.37126769434520257,5,5,0,,EB,[5.7164474 5.67639   5.881323  5.578524  5.7477226],/astro/store/epyc2/projects2/tess/sector013/tess2019169103026-s0013-0000000260659986-0146-s_lc.fits
TIC 323292655,110858.3677040629,0.4643276896646002,3,3,0,,EB,[3.137695  3.1423295 3.1479664 3.1454146 3.1422453],/astro/store/epyc2/projects2/tess/sector011/tess2019112060037-s0011-0000000323292655-0143-s_lc.fits
TIC 323292655,77894.58284916816,0.3775610736456345,3,3,0,,EB,[3.48906   3.486236  3.4941204 3.4904585 3.4835882],/astro/store/epyc2/projects2/tess/sector012/tess2019140104343-s0012-0000000323292655-0144-s_lc.fits
TIC 323292655,113173.86584108592,0.4699831906646718,3,3,0,,EB,[3.0786817 3.0786695 3.090236  3.0856805 3.081777 ],/astro/store/epyc2/projects2/tess/sector013/tess2019169103026-s0013-0000000323292655-0146-s_lc.fits
TIC 323968843,30209.37266402588,0.38018938436166827,4,4,0,,EB,[4.5693846 4.5739226 4.5785937 4.5632057 4.553753 ],/astro/store/epyc2/projects2/tess/sector011/tess2019112060037-s0011-0000000323968843-0143-s_lc.fits
TIC 323968843,22157.854885422723,0.3203664032186522,4,4,0,,EB,[4.788496  4.770543  4.8070006 4.773005  4.7904296],/astro/store/epyc2/projects2/tess/sector012/tess2019140104343-s0012-0000000323968843-0144-s_lc.fits
TIC 323968843,22734.054767856105,0.3044271984098565,4,4,0,,EB,[4.7544513 4.7969356 4.8577704 4.816282  4.7916517],/astro/store/epyc2/projects2/tess/sector013/tess2019169103026-s0013-0000000323968843-0146-s_lc.fits
TIC 309350921,487.1492065735186,0.1438475339986948,7,6,0,,notEB,[6.9813476 7.1134934 7.313665  6.9050875 6.994517 ],/astro/store/epyc2/projects2/tess/sector011/tess2019112060037-s0011-0000000309350921-0143-s_lc.fits
TIC 309350921,443.75092336747673,0.19806084400396964,7,7,1,,notEB,[7.01666654 6.99022369 7.36711618 7.19002535 7.12135611],/astro/store/epyc2/projects2/tess/sector011/tess2019112060037-s0011-0000000309350921-0143-s_lc.fits
TIC 309350921,139.113418572216,0.11907197692039626,8,7,2,,EB,[7.15484318 7.67645891 8.25420411 7.72571135 7.96244959],/astro/store/epyc2/projects2/tess/sector011/tess2019112060037-s0011-0000000309350921-0143-s_lc.fits
TIC 309350921,430.80735019225614,0.10519701940026292,6,6,0,,notEB,[6.318612  6.130052  6.353331  6.1756606 6.2081513],/astro/store/epyc2/projects2/tess/sector012/tess2019140104343-s0012-0000000309350921-0144-s_lc.fits
TIC 309350921,444.5189888534837,0.07650350076190478,7,7,1,,notEB,[7.27970145 7.35066084 7.55234664 7.23842801 7.13005195],/astro/store/epyc2/projects2/tess/sector012/tess2019140104343-s0012-0000000309350921-0144-s_lc.fits
TIC 309350921,442.6799559745295,0.07403877096308997,7,7,2,,EB,[7.12127785 7.19004379 7.38750305 7.08016293 6.97405801],/astro/store/epyc2/projects2/tess/sector012/tess2019140104343-s0012-0000000309350921-0144-s_lc.fits
TIC 309350921,441.63083937629824,0.1288349719831313,7,6,0,,notEB,[6.885484  6.8289356 7.458991  6.8829217 7.1400537],/astro/store/epyc2/projects2/tess/sector013/tess2019169103026-s0013-0000000309350921-0146-s_lc.fits
TIC 309350921,564.2111583239932,0.1840424260682018,7,6,1,,notEB,[6.94979534 6.88843635 7.58061144 6.94774511 7.23051643],/astro/store/epyc2/projects2/tess/sector013/tess2019169103026-s0013-0000000309350921-0146-s_lc.fits
TIC 309350921,562.0739347420836,0.18576592809351075,7,6,2,,EB,[6.84450858 6.78341706 7.47257484 6.8441845  7.12400595],/astro/store/epyc2/projects2/tess/sector013/tess2019169103026-s0013-0000000309350921-0146-s_lc.fits
TIC 323354855,1590.2960719614173,0.3977197617728712,3,3,0,,EB,[3.1614144 3.1665359 3.1746235 3.1642845 3.1616802],/astro/store/epyc2/projects2/tess/sector011/tess2019112060037-s0011-0000000323354855-0143-s_lc.fits
TIC 323354855,70.13289205934676,0.02765160444265816,4,2,0,,notEB,[1.3257214 1.3242611 4.4445024],/astro/store/epyc2/projects2/tess/sector012/tess2019140104343-s0012-0000000323354855-0144-s_lc.fits
TIC 323354855,41.87070886905249,0.010255793514851976,2,2,0,,notEB,[2.9134495 2.9142282 2.9208124 2.915015  2.9207902],/astro/store/epyc2/projects2/tess/sector013/tess2019169103026-s0013-0000000323354855-0146-s_lc.fits
TIC 150357064,240.0053477116457,0.3803392030199412,5,5,0,,notEB,[5.1413345 4.998238  5.4563875 5.453621  5.040739 ],/astro/store/epyc2/projects2/tess/sector011/tess2019112060037-s0011-0000000150357064-0143-s_lc.fits
TIC 150357064,467.1844719124405,0.15884192040105707,6,6,1,,notEB,[6.0224726  5.81653585 6.46705774 6.45874821 5.86970414],/astro/store/epyc2/projects2/tess/sector011/tess2019112060037-s0011-0000000150357064-0143-s_lc.fits
TIC 150357064,465.426504399413,0.17099116364524494,6,6,2,,EB,[5.96104752 6.19924932 6.37639392 5.92646571 6.22768894],/astro/store/epyc2/projects2/tess/sector011/tess2019112060037-s0011-0000000150357064-0143-s_lc.fits
TIC 150357064,291.26470579345994,0.34412106201792986,5,5,0,,notEB,[5.295192  5.7252035 5.954579  5.395488  5.395737 ],/astro/store/epyc2/projects2/tess/sector012/tess2019140104343-s0012-0000000150357064-0144-s_lc.fits
TIC 150357064,430.6839925649538,0.18784045912387973,6,6,1,,notEB,[6.39734726 6.33661523 6.67692667 6.21641722 6.28625584],/astro/store/epyc2/projects2/tess/sector012/tess2019140104343-s0012-0000000150357064-0144-s_lc.fits
TIC 150357064,419.8343427558599,0.1677089258937136,6,6,2,,EB,[6.29407921 6.02968791 6.76219363 6.12862174 6.48911492],/astro/store/epyc2/projects2/tess/sector012/tess2019140104343-s0012-0000000150357064-0144-s_lc.fits
TIC 150357064,279.3375732517979,0.4187772811106611,4,4,0,,notEB,[4.666554  4.8864045 4.959737  4.5555344 4.8554583],/astro/store/epyc2/projects2/tess/sector013/tess2019169103026-s0013-0000000150357064-0146-s_lc.fits
TIC 150357064,410.9378665571488,0.18607793220705884,6,6,1,,notEB,[5.81741477 5.90290565 6.45343958 6.13768943 6.03291087],/astro/store/epyc2/projects2/tess/sector013/tess2019169103026-s0013-0000000150357064-0146-s_lc.fits
TIC 150357064,426.6674339528327,0.1763672130910519,6,6,2,,EB,[5.78993903 5.88136    6.4413841  6.120191   6.00914988],/astro/store/epyc2/projects2/tess/sector013/tess2019169103026-s0013-0000000150357064-0146-s_lc.fits
TIC 278296621,1668.7675055903906,0.3528942337116177,4,4,0,,EB,[4.641082  4.7236137 4.848405  4.772226  4.727816 ],/astro/store/epyc2/projects2/tess/sector011/tess2019112060037-s0011-0000000278296621-0143-s_lc.fits
TIC 278296621,1559.1486878426786,0.3580346073152045,4,4,0,,EB,[4.817223  4.8125196 4.9851303 4.8431954 4.8169   ],/astro/store/epyc2/projects2/tess/sector012/tess2019140104343-s0012-0000000278296621-0144-s_lc.fits
TIC 278296621,1517.5790942752578,0.3754840429017049,4,4,0,,EB,[4.5616684 4.58575   4.812221  4.6291804 4.7822723],/astro/store/epyc2/projects2/tess/sector013/tess2019169103026-s0013-0000000278296621-0146-s_lc.fits
TIC 219435542,4055.085227554148,0.3382536287903657,6,6,0,,EB,[6.5398836 6.5881453 6.6557856 6.637138  6.6091347],/astro/store/epyc2/projects2/tess/sector014/tess2019198215352-s0014-0000000219435542-0150-s_lc.fits
TIC 219435542,4039.9046287387923,0.3362952700035164,6,6,0,,EB,[6.503608  6.447141  6.5070863 6.4351535 6.4080434],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000219435542-0151-s_lc.fits
TIC 219435542,3607.2226266125513,0.28594365290859314,6,6,0,,EB,[6.3156347 6.2910743 6.3305793 6.280821  6.2776995],/astro/store/epyc2/projects2/tess/sector021/tess2020020091053-s0021-0000000219435542-0167-s_lc.fits
TIC 219435542,3275.688884960876,0.2667024331855563,6,6,0,,EB,[6.242035  6.2848506 6.295848  6.206458  6.234335 ],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000219435542-0174-s_lc.fits
TIC 441804888,1467.4940248830053,0.3911243573571136,4,4,0,,notEB,[3.7999563 4.01918   4.1297574 4.042571  3.9575372],/astro/store/epyc2/projects2/tess/sector014/tess2019198215352-s0014-0000000441804888-0150-s_lc.fits
TIC 441804888,978.4938740401808,0.29425003258130833,5,4,1,,EB,[4.85646935 4.77081124 5.04270391 4.97121683 4.6888621 ],/astro/store/epyc2/projects2/tess/sector014/tess2019198215352-s0014-0000000441804888-0150-s_lc.fits
TIC 441804888,1452.3577602288447,0.3895540482266228,4,4,0,,notEB,[3.9921203 3.8875139 4.253322  4.0076284 4.147638 ],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000441804888-0151-s_lc.fits
TIC 441804888,933.3148812819372,0.28937400294480914,4,4,1,,EB,[4.65876835 4.65955496 4.84982031 4.53940108 4.52244636],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000441804888-0151-s_lc.fits
TIC 441804888,1466.3891911969715,0.3900669423369687,4,4,0,,notEB,[4.076789  4.0055647 4.190103  4.11421   4.076087 ],/astro/store/epyc2/projects2/tess/sector016/tess2019253231442-s0016-0000000441804888-0152-s_lc.fits
TIC 441804888,921.2013965072972,0.28749057803881084,4,4,1,,EB,[4.58661445 4.70985266 4.82378539 4.52898637 4.60763782],/astro/store/epyc2/projects2/tess/sector016/tess2019253231442-s0016-0000000441804888-0152-s_lc.fits
TIC 441804888,1251.2191591760686,0.3680488356119132,4,4,0,,notEB,[4.1859045 4.1268787 4.4156513 4.2354207 4.1536756],/astro/store/epyc2/projects2/tess/sector017/tess2019279210107-s0017-0000000441804888-0161-s_lc.fits
TIC 441804888,816.052390642511,0.27680767269705103,4,4,1,,notEB,[4.56976402 4.61296431 4.89367293 4.5604531  4.51673837],/astro/store/epyc2/projects2/tess/sector017/tess2019279210107-s0017-0000000441804888-0161-s_lc.fits
TIC 441804888,789.4878689953289,0.25959970868623383,4,4,2,,EB,[4.56115237 4.60582047 4.8960667  4.55152509 4.50632508],/astro/store/epyc2/projects2/tess/sector017/tess2019279210107-s0017-0000000441804888-0161-s_lc.fits
TIC 441804888,1475.1982727315815,0.3710627222430761,4,4,0,,notEB,[4.072921  4.1553893 4.268019  4.125631  4.143389 ],/astro/store/epyc2/projects2/tess/sector019/tess2019331140908-s0019-0000000441804888-0164-s_lc.fits
TIC 441804888,983.5047745036962,0.27619393331798264,4,4,1,,EB,[4.47261057 4.4793198  4.65049017 4.48675752 4.37990464],/astro/store/epyc2/projects2/tess/sector019/tess2019331140908-s0019-0000000441804888-0164-s_lc.fits
TIC 441804888,1297.0064142102094,0.3580281191565274,4,4,0,,notEB,[4.242177  4.284361  4.427495  4.308296  4.2663903],/astro/store/epyc2/projects2/tess/sector020/tess2019357164649-s0020-0000000441804888-0165-s_lc.fits
TIC 441804888,814.7789708841182,0.2823092658981144,5,5,1,,notEB,[4.94144185 5.00935    5.23976886 5.04788117 4.98042114],/astro/store/epyc2/projects2/tess/sector020/tess2019357164649-s0020-0000000441804888-0165-s_lc.fits
TIC 441804888,766.9938085540563,0.3013606176630884,5,5,2,,EB,[5.16808266 5.24103119 5.48855254 5.28242228 5.20995512],/astro/store/epyc2/projects2/tess/sector020/tess2019357164649-s0020-0000000441804888-0165-s_lc.fits
