,Obj ID,BLS Max Pow,ACF Max Pow,Max SD,AvgMax SD,Times Smoothed,Flag,Classification,SD Range,Filename
3133,TIC 356896561,4039.495813014406,0.16596150919530964,5,5,0,,EB,[5.4541993 5.4705515 5.507761  5.504013  5.4421477],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000356896561-0174-s_lc.fits
3134,TIC 198390460,4039.495813014406,0.16596150919530964,4,1,0,,notEB,[-0.02572916 -0.01473727  4.680509  ],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000198390460-0174-s_lc.fits
3135,TIC 298734307,26138.29219345443,0.47100055340120445,3,3,0,,EB,[3.0911734 3.1043744 3.1179523 3.1036572 3.0914657],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000298734307-0174-s_lc.fits
3136,TIC 233532554,13848.23777854736,0.18139612425432217,4,4,0,,EB,[4.493232  4.490548  4.503443  4.5003104 4.4933724],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000233532554-0174-s_lc.fits
3137,TIC 219785910,13848.23777854736,0.18139612425432217,4,2,0,,notEB,[2.7481303 2.3740327 4.569338  2.9994187 2.5416045],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000219785910-0174-s_lc.fits
3138,TIC 376975340,138.17848173998036,0.1605731617554477,3,3,0,,notEB,[2.8132315 3.1397493 3.6390195 3.3404067 2.6859326],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000376975340-0174-s_lc.fits
3139,TIC 376975340,138.17848173998036,0.1605731617554477,3,2,1,,notEB,[2.53642708 2.82588551 3.83642935 2.94326675 2.74824592],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000376975340-0174-s_lc.fits
3140,TIC 279979429,138.17848173998036,0.1605731617554477,3,2,0,,notEB,[2.9711847 2.8202233 3.5801163 2.176094  3.005847 ],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000279979429-0174-s_lc.fits
3141,TIC 198187877,218.2511384130579,0.12775973936942206,3,3,0,,notEB,[3.2967186 3.418524  3.5891511 3.2775385 3.073284 ],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000198187877-0174-s_lc.fits
3142,TIC 198187877,218.2511384130579,0.12775973936942206,3,0,1,,notEB,[ 0.18719363 -0.17569601  3.61943871 -0.28908057 -0.0192017 ],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000198187877-0174-s_lc.fits
3143,TIC 160472514,5230.350565412137,0.3358090984966458,3,3,0,,EB,[3.4350905 3.4340558 3.446208  3.4311986 3.4299552],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000160472514-0174-s_lc.fits
3144,TIC 199688409,1277.1324872738028,0.42734640016441666,3,3,0,,notEB,[3.2262547 3.3072026 3.3388684 3.317471  3.3249   ],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000199688409-0174-s_lc.fits
3145,TIC 230087102,375.9324593821307,0.23990576236572866,3,3,0,,notEB,[3.6311214 3.7063248 3.9081898 3.5496347 1.4418924],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000230087102-0174-s_lc.fits
3146,TIC 230087102,139.21552107198312,0.2823598235031062,3,3,1,,notEB,[3.1831211  3.11901863 3.90700989 3.09232788 2.82374526],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000230087102-0174-s_lc.fits
3147,TIC 230087102,139.21552107198312,0.2823598235031062,3,2,2,,notEB,[ 3.19603274  3.1658779   3.9633939  -2.61889047  3.77691006],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000230087102-0174-s_lc.fits
3148,TIC 230087102,375.9324593821307,0.23990576236572866,3,3,0,,notEB,[3.6311214 3.7063248 3.9081898 3.5496347 1.4418924],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000230087102-0174-s_lc.fits
3149,TIC 230087102,139.21552107198312,0.2823598235031062,3,3,1,,notEB,[3.1831211  3.11901863 3.90700989 3.09232788 2.82374526],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000230087102-0174-s_lc.fits
3150,TIC 230087102,139.21552107198312,0.2823598235031062,3,2,2,,notEB,[ 3.19603274  3.1658779   3.9633939  -2.61889047  3.77691006],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000230087102-0174-s_lc.fits
3151,TIC 269664165,139.21552107198312,0.2823598235031062,2,2,0,,notEB,[2.1966248 2.4744892 2.6706781 2.292708  2.236106 ],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000269664165-0174-s_lc.fits
3152,TIC 392536805,239.48972673177911,0.15771536001709027,6,6,0,,notEB,[6.306065  6.372029  6.452627  6.346421  6.3504925],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000392536805-0174-s_lc.fits
3153,TIC 259097836,119.02369172073512,0.11545419902287765,7,6,0,,notEB,[6.584452  6.034779  7.8323874 5.247554  5.8965673],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000259097836-0174-s_lc.fits
3154,TIC 259097836,119.02369172073512,0.11545419902287765,5,2,1,,notEB,[0.89185649 2.26190042 5.11462541 1.50446888 1.81748992],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000259097836-0174-s_lc.fits
3155,TIC 199688472,191.7383061827662,0.12301296669346262,6,5,0,,notEB,[5.318361  4.365825  6.2215896 5.287317  5.4166203],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000199688472-0174-s_lc.fits
3156,TIC 199688472,187.2101963778713,0.12079480521664826,6,5,1,,notEB,[5.2637215  4.27038791 6.20022284 5.23357683 5.36560053],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000199688472-0174-s_lc.fits
3157,TIC 199688472,99.61030648505435,0.07549430306174058,6,5,2,,notEB,[5.32741725 3.91804861 6.65615075 5.28464718 5.47196598],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000199688472-0174-s_lc.fits
3158,TIC 199688472,191.7383061827662,0.12301296669346262,6,5,0,,notEB,[5.318361  4.365825  6.2215896 5.287317  5.4166203],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000199688472-0174-s_lc.fits
3159,TIC 199688472,187.2101963778713,0.12079480521664826,6,5,1,,notEB,[5.2637215  4.27038791 6.20022284 5.23357683 5.36560053],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000199688472-0174-s_lc.fits
3160,TIC 199688472,99.61030648505435,0.07549430306174058,6,5,2,,notEB,[5.32741725 3.91804861 6.65615075 5.28464718 5.47196598],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000199688472-0174-s_lc.fits
3161,TIC 392572237,99.61030648505435,0.07549430306174058,3,1,0,,notEB,[0.9520951  1.1181585  3.8785858  0.72098476 0.31202784],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000392572237-0174-s_lc.fits
3162,TIC 229944718,153.5471002199968,0.1003238918769095,23,9,0,,notEB,[ 6.26511    18.232409   23.263573    0.33295915  0.37510794],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000229944718-0174-s_lc.fits
3163,TIC 229944718,153.5471002199968,0.1003238918769095,23,9,0,,notEB,[ 6.26511    18.232409   23.263573    0.33295915  0.37510794],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000229944718-0174-s_lc.fits
3164,TIC 229944718,153.5471002199968,0.1003238918769095,23,9,0,,notEB,[ 6.26511    18.232409   23.263573    0.33295915  0.37510794],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000229944718-0174-s_lc.fits
3165,TIC 359675849,3623.4425554300947,0.3719411644999711,3,3,0,,EB,[3.5654838 3.5458796 3.6059945 3.5572352 3.563435 ],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000359675849-0174-s_lc.fits
3166,TIC 230088977,3623.4425554300947,0.3719411644999711,7,2,0,,notEB,[0.3461958  0.46163327 7.9506845  3.8939867  2.1083896 ],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000230088977-0174-s_lc.fits
3167,TIC 229412903,130.8431727726089,0.18814646130423318,4,3,0,,notEB,[3.4121404 2.892868  4.309878  2.633053  3.762968 ],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000229412903-0174-s_lc.fits
3168,TIC 229412903,76.29428878412759,0.10167881810843349,6,6,1,,notEB,[5.52768238 6.4000385  6.49391698 5.79906986 6.06935935],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000229412903-0174-s_lc.fits
3169,TIC 229412903,75.543747300557,0.11829884643185257,6,6,2,,EB,[5.59880488 6.48929889 6.5877744  5.87657795 6.15865903],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000229412903-0174-s_lc.fits
3170,TIC 229412903,130.8431727726089,0.18814646130423318,4,3,0,,notEB,[3.4121404 2.892868  4.309878  2.633053  3.762968 ],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000229412903-0174-s_lc.fits
3171,TIC 229412903,76.29428878412759,0.10167881810843349,6,6,1,,notEB,[5.52768238 6.4000385  6.49391698 5.79906986 6.06935935],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000229412903-0174-s_lc.fits
3172,TIC 229412903,75.543747300557,0.11829884643185257,6,6,2,,EB,[5.59880488 6.48929889 6.5877744  5.87657795 6.15865903],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000229412903-0174-s_lc.fits
3173,TIC 229412903,130.8431727726089,0.18814646130423318,4,3,0,,notEB,[3.4121404 2.892868  4.309878  2.633053  3.762968 ],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000229412903-0174-s_lc.fits
3174,TIC 229412903,76.29428878412759,0.10167881810843349,6,6,1,,notEB,[5.52768238 6.4000385  6.49391698 5.79906986 6.06935935],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000229412903-0174-s_lc.fits
3175,TIC 229412903,75.543747300557,0.11829884643185257,6,6,2,,EB,[5.59880488 6.48929889 6.5877744  5.87657795 6.15865903],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000229412903-0174-s_lc.fits
3176,TIC 229914020,387.77645748045177,0.34506142051391486,3,3,0,,notEB,[3.5915565 3.659796  3.80399   3.5930324 3.712573 ],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000229914020-0174-s_lc.fits
3177,TIC 229914020,387.77645748045177,0.34506142051391486,3,3,0,,notEB,[3.5915565 3.659796  3.80399   3.5930324 3.712573 ],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000229914020-0174-s_lc.fits
3178,TIC 229914020,387.77645748045177,0.34506142051391486,3,3,0,,notEB,[3.5915565 3.659796  3.80399   3.5930324 3.712573 ],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000229914020-0174-s_lc.fits
3179,TIC 356015357,3561.71474271052,0.28659816542935396,8,8,0,,EB,[8.536308 8.544477 8.611719 8.602525 8.555138],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000356015357-0174-s_lc.fits
3180,TIC 230115444,3561.71474271052,0.28659816542935396,3,2,0,,notEB,[2.477722  2.431464  3.4885428 2.555208  2.6458452],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000230115444-0174-s_lc.fits
3181,TIC 229675893,3561.71474271052,0.28659816542935396,2,2,0,,notEB,[2.55567   2.5094974 2.7770681 2.6355588 2.7078412],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000229675893-0174-s_lc.fits
3182,TIC 320474096,3561.71474271052,0.28659816542935396,3,2,0,,notEB,[2.107618  2.3463807 3.5713053 1.7115835 2.7097335],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000320474096-0174-s_lc.fits
3183,TIC 232621005,216.3614070212414,0.47078496234253625,3,3,0,,notEB,[3.139535  3.1850646 3.3741958 3.2033207 3.1998699],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000232621005-0174-s_lc.fits
3184,TIC 232621005,216.3614070212414,0.47078496234253625,3,3,0,,notEB,[3.139535  3.1850646 3.3741958 3.2033207 3.1998699],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000232621005-0174-s_lc.fits
3185,TIC 377192659,20026.42178014455,0.2756621214613779,4,4,0,,EB,[4.150889  4.159015  4.189387  4.1551876 4.1649976],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000377192659-0174-s_lc.fits
3186,TIC 229585356,4798.415038592495,0.4423815765791085,3,3,0,,EB,[3.6002047 3.6170192 3.6172805 3.5849187 3.5665944],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000229585356-0174-s_lc.fits
3187,TIC 377190161,5869.276315089396,0.3103209384055727,5,5,0,,EB,[5.045682  5.059264  5.073933  5.067564  5.0490084],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000377190161-0174-s_lc.fits
3188,TIC 329248002,2787.6645712300906,0.3633615312506792,4,4,0,,EB,[4.2511744 4.2320223 4.2729554 4.237312  4.1793647],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000329248002-0174-s_lc.fits
3189,TIC 229788204,2787.6645712300906,0.3633615312506792,4,2,0,,notEB,[0.6082939 2.3889623 4.023801  0.8825002 2.3789098],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000229788204-0174-s_lc.fits
3190,TIC 199716496,1146.818804295679,0.30810641854150095,3,3,0,,notEB,[3.34694   3.3433032 3.3732343 3.2909708 3.2705615],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000199716496-0174-s_lc.fits
3191,TIC 199716496,303.7967776178595,0.008268645778510447,10,5,1,,notEB,[ 9.5038443   9.93461756 10.37329015 -0.84102795 -0.48325519],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000199716496-0174-s_lc.fits
3192,TIC 199716496,304.43808076295136,0.007921623927264873,10,5,2,,EB,[ 9.6414562  10.07778246 10.52210988 -0.83676953 -0.47566518],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000199716496-0174-s_lc.fits
3193,TIC 229643811,304.43808076295136,0.007921623927264873,2,2,0,,notEB,[2.3596332 2.412576  2.9041514 2.7069533 2.0778408],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000229643811-0174-s_lc.fits
3194,TIC 377307592,6271.172194625567,0.40471038025442496,3,3,0,,EB,[3.5562081 3.5373456 3.5708523 3.5458086 3.5537384],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000377307592-0177-s_lc.fits
3195,TIC 420114772,215.9054812511969,0.11352643962308694,6,6,0,,notEB,[6.833516  6.828852  6.9034576 6.5515194 6.6064386],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000420114772-0177-s_lc.fits
3196,TIC 420114772,199.1416847635532,0.09014103253238512,6,6,1,,notEB,[6.25180381 6.58979859 6.83831907 6.58917447 6.63489114],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000420114772-0177-s_lc.fits
3197,TIC 420114772,98.34226041444877,0.03344909039305631,7,7,2,,EB,[7.56127913 7.55516169 7.65301857 7.19159513 7.26343072],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000420114772-0177-s_lc.fits
3198,TIC 353894978,3752.627078675423,0.3869401245411275,4,4,0,,EB,[4.205307  4.16662   4.293938  4.202678  4.2464986],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000353894978-0177-s_lc.fits
3199,TIC 233720276,23423.97729376056,0.3395257654083227,4,4,0,,EB,[4.339413  4.3476944 4.3597674 4.351712  4.3416576],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000233720276-0177-s_lc.fits
3200,TIC 258351350,9661.519097434335,0.3210212374609807,3,3,0,,EB,[2.9345083 3.2937143 3.3549678 3.3412616 3.3275182],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000258351350-0177-s_lc.fits
3201,TIC 233006012,10385.619488761133,0.3092182848637685,3,3,0,,EB,[3.639337  3.6295948 3.622594 ],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000233006012-0177-s_lc.fits
3202,TIC 424439457,684.6301367093683,0.11271573640275788,14,14,0,,EB,[14.208263 14.122866 14.273329 14.07744  14.022154],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000424439457-0177-s_lc.fits
3203,TIC 307985697,257.9532858592612,0.24942923261354086,18,4,0,,notEB,[ 0.43047345  0.3770867  18.545906    0.5588201   0.589973  ],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000307985697-0177-s_lc.fits
3204,TIC 307985697,61.51593094292225,0.04436248430498641,36,6,1,,notEB,"[-9.89860661e-02 -1.28817894e-01  3.68179513e+01 -1.75234195e-01
 -2.64795561e-02]",/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000307985697-0177-s_lc.fits
3205,TIC 307985697,257.9532858592612,0.24942923261354086,18,4,0,,notEB,[ 0.43047345  0.3770867  18.545906    0.5588201   0.589973  ],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000307985697-0177-s_lc.fits
3206,TIC 307985697,61.51593094292225,0.04436248430498641,36,6,1,,notEB,"[-9.89860661e-02 -1.28817894e-01  3.68179513e+01 -1.75234195e-01
 -2.64795561e-02]",/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000307985697-0177-s_lc.fits
