,Unnamed: 0,Obj ID,BLS Max Pow,ACF Max Pow,Max SD,AvgMax SD,Times Smoothed,Flag,Classification,SD Range,Filename
126282,126282,TIC 367853806,44.77507299491879,0.0451647507200684,3,1,0,,notEB,[0.685921  0.7904481 3.7461777 2.5657706 1.9159896],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000367853806-0177-s_lc.fits
126336,126336,TIC 377307592,6271.172194625567,0.40471038025442496,3,3,0,,EB,[3.5562081 3.5373456 3.5708523 3.5458086 3.5537384],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000377307592-0177-s_lc.fits
126380,126380,TIC 420114772,215.9054812511969,0.11352643962308695,6,6,0,,notEB,[6.833516  6.828852  6.9034576 6.5515194 6.6064386],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000420114772-0177-s_lc.fits
126381,126381,TIC 420114772,199.1416847635532,0.09014103253238513,6,6,1,,notEB,[6.25180381 6.58979859 6.83831907 6.58917447 6.63489114],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000420114772-0177-s_lc.fits
126382,126382,TIC 420114772,98.34226041444876,0.03344909039305631,7,7,2,,EB,[7.56127913 7.55516169 7.65301857 7.19159513 7.26343072],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000420114772-0177-s_lc.fits
126416,126416,TIC 353894978,3752.627078675423,0.3869401245411275,4,4,0,,EB,[4.205307  4.16662   4.293938  4.202678  4.2464986],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000353894978-0177-s_lc.fits
126465,126465,TIC 219878176,3.3829352124367915,0.023065467278777674,1,0,0,,notEB,[0.9917055  0.98725826 1.019284   0.99012    0.9942149 ],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000219878176-0177-s_lc.fits
126587,126587,TIC 233720276,23423.977293760563,0.3395257654083227,4,4,0,,EB,[4.339413  4.3476944 4.3597674 4.351712  4.3416576],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000233720276-0177-s_lc.fits
126664,126664,TIC 258351350,9661.519097434337,0.3210212374609807,3,3,0,,EB,[2.9345083 3.2937143 3.3549678 3.3412616 3.3275182],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000258351350-0177-s_lc.fits
126805,126805,TIC 233006012,10385.619488761131,0.3092182848637685,3,3,0,,EB,[3.639337  3.6295948 3.622594 ],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000233006012-0177-s_lc.fits
126808,126808,TIC 424439457,684.6301367093682,0.11271573640275788,14,14,0,,EB,[14.208263 14.122866 14.273329 14.07744  14.022154],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000424439457-0177-s_lc.fits
126943,126943,TIC 307985697,684.6301367093682,0.11271573640275788,18,4,0,,notEB,[ 0.43047345  0.3770867  18.545906    0.5588201   0.589973  ],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000307985697-0177-s_lc.fits
126953,126953,TIC 232629077,1322.2910233294651,0.3999285755218343,6,6,0,,notEB,[6.877533  6.844088  6.9256763 6.881537  6.892166 ],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000232629077-0177-s_lc.fits
126954,126954,TIC 232629077,2052.8712583901893,0.12786436778676635,10,9,1,,EB,[ 9.97449197  9.87303956 10.0279168   9.92868823  9.74056301],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000232629077-0177-s_lc.fits
127381,127381,TIC 1400994843,4.5802488335565545,0.09809896234258232,7,2,0,,notEB,[1.0399683  0.27087736 7.780365   1.6542004  0.4671779 ],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000001400994843-0177-s_lc.fits
127402,127402,TIC 229776076,5299.363706672386,0.2403194411009473,7,7,0,,EB,[7.256476  7.2693915 7.286334  7.2636    7.270342 ],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000229776076-0177-s_lc.fits
127421,127421,TIC 258826816,5299.363706672386,0.2403194411009473,2,1,0,,notEB,[1.449461  1.4240426 2.9324062 2.1340232 1.924731 ],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000258826816-0177-s_lc.fits
127656,127656,TIC 233208885,2227.658694624558,0.11825154591365075,3,3,0,,EB,[3.0804965 3.1201677 3.1624112 3.1202586 3.1070487],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000233208885-0177-s_lc.fits
127806,127806,TIC 288471108,134.92193192608187,0.22170121159128253,6,5,0,,notEB,[6.0705647 5.3227215 6.2716455 5.891207  5.5914893],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000288471108-0177-s_lc.fits
127807,127807,TIC 288471108,143.3955462781207,0.17665059041459436,6,5,1,,notEB,[5.91715519 4.80312957 6.78260714 5.44830877 5.80258746],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000288471108-0177-s_lc.fits
127808,127808,TIC 288471108,139.28647997302994,0.15992158000133005,6,5,2,,notEB,[4.49926123 6.16051747 6.74787341 5.5536372  5.27888157],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000288471108-0177-s_lc.fits
127852,127852,TIC 198382838,49.73710115652833,0.2931564088799504,4,1,0,,notEB,[1.0980351  0.12350408 4.209265   1.6249014  0.9438509 ],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000198382838-0177-s_lc.fits
128090,128090,TIC 237277760,20556.393126227995,0.3900075985613085,4,4,0,,EB,[4.7327065 4.7618876 4.775482  4.7626343 4.735266 ],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000237277760-0177-s_lc.fits
128160,128160,TIC 160618494,1814.033367423945,0.21036497942591653,8,8,0,,EB,[8.102392 8.138874 8.176421 8.087137 8.004174],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000160618494-0177-s_lc.fits
128244,128244,TIC 198242678,16374.608935865108,0.3982164912581585,4,4,0,,EB,[4.3881807 4.387728  4.396146  4.395445  4.3930426],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000198242678-0177-s_lc.fits
128343,128343,TIC 237200747,16374.608935865108,0.3982164912581585,4,1,0,,notEB,[0.4111097  0.22074282 4.184678   0.910814   2.6168413 ],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000237200747-0177-s_lc.fits
128482,128482,TIC 441739153,1601.3864952693107,0.2934140141802992,5,5,0,,EB,[5.637525  5.664593  5.6888905 5.548328  5.5771785],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000441739153-0177-s_lc.fits
128605,128605,TIC 233738458,23.416914773374828,0.10900479542672048,4,1,0,,notEB,[0.41635084 0.3831223  4.2260838  0.16178799 0.20429401],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000233738458-0177-s_lc.fits
128698,128698,TIC 353854078,7090.802613661506,0.4433171226304892,3,3,0,,EB,[3.2262182 3.222022  3.2322946 3.2247603 3.2238376],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000353854078-0177-s_lc.fits
128732,128732,TIC 230114503,131.48389942032122,0.15957135723506768,9,8,0,,notEB,[8.880301 8.553601 9.585672 8.759925 8.141101],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000230114503-0177-s_lc.fits
128753,128753,TIC 259006185,907.6699890544676,0.2501518687688053,6,6,0,,notEB,[6.4860826 6.426814  6.72676   6.470314  6.568985 ],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000259006185-0177-s_lc.fits
128754,128754,TIC 259006185,869.1321708061469,0.20024492116039375,6,6,1,,EB,[6.41344843 6.35119631 6.66624147 6.39968358 6.50350493],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000259006185-0177-s_lc.fits
128944,128944,TIC 198242676,15258.78774977318,0.3976002271133596,4,4,0,,EB,[4.398193  4.405394  4.406295  4.403774  4.4052744],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000198242676-0177-s_lc.fits
129345,129345,TIC 377192659,19542.591904659268,0.34761266589062195,4,4,0,,EB,[4.3718376 4.366791  4.405918  4.3822594 4.390019 ],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000377192659-0177-s_lc.fits
129566,129566,TIC 377190161,6041.0757116279465,0.4218030721363045,4,4,0,,EB,[4.712831  4.7099657 4.7602124 4.723725  4.7341404],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000377190161-0177-s_lc.fits
129647,129647,TIC 229585356,2202.06354782788,0.6320709273680318,3,3,0,,EB,[3.9008436 3.8905094 3.9108014 3.909465  3.8848343],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000229585356-0177-s_lc.fits
129811,129811,TIC 329248002,2971.9490132285578,0.4351156187040213,4,4,0,,EB,[4.465791  4.445936  4.5290103 4.4202266 4.456243 ],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000329248002-0177-s_lc.fits
129994,129994,TIC 441732151,119.15467178304701,0.01984371780985376,3,2,0,,notEB,[2.5093412 2.8935142 3.0649734 2.5850418 2.7368276],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000441732151-0177-s_lc.fits
130051,130051,TIC 199716496,4951.428275856621,0.2564493380454264,3,3,0,,EB,[3.216085  3.2005289 3.2454534 3.206018  3.1865666],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000199716496-0177-s_lc.fits
130102,130102,TIC 392536805,162.24388522508187,0.16526626261327712,7,7,0,,notEB,[7.540399  7.6042433 7.6797776 7.4291344 7.530452 ],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000392536805-0177-s_lc.fits
130103,130103,TIC 392536805,144.795274855265,0.0396462803431929,16,15,1,,EB,[15.89186094 16.06239408 16.46840593 15.23586996 15.60536525],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000392536805-0177-s_lc.fits
130422,130422,TIC 357035302,78.1853943338174,0.2727354018235357,3,1,0,,notEB,[0.6081309  1.9805552  3.941948   0.30175275 1.8189303 ],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000357035302-0177-s_lc.fits
130650,130650,TIC 356015357,3647.2869692696413,0.2716123565977637,9,9,0,,EB,[9.288824 9.307959 9.386929 9.280967 9.229298],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000356015357-0177-s_lc.fits
130690,130690,TIC 229412903,3647.2869692696413,0.2716123565977637,2,1,0,,notEB,[1.071674  1.0099431 2.2637644 1.0885097 1.0806531],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000229412903-0177-s_lc.fits
130762,130762,TIC 359675849,2990.2847368054718,0.4348971059589207,4,3,0,,EB,[3.9887075 3.9455295 4.021478  3.9982996 4.0033507],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000359675849-0177-s_lc.fits
130791,130791,TIC 258829052,2681.711449261449,0.19927700516209185,8,5,0,,EB,[4.001499  3.582814  8.805077  4.301639  4.1296887],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000258829052-0177-s_lc.fits
131089,131089,TIC 199688409,1562.3645611424695,0.3667553404345043,3,3,0,,EB,[3.2991145 3.322741  3.4077044 3.320458  3.1883218],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000199688409-0177-s_lc.fits
131211,131211,TIC 160472514,6585.468291167384,0.4909330704522193,3,3,0,,EB,[2.9987957 3.011649  3.0223691 3.0068347 3.0010579],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000160472514-0177-s_lc.fits
131592,131592,TIC 356820646,3030.610545451228,0.2929536343633884,3,3,0,,EB,[3.021117  3.0593677 3.0798042 3.0100088 2.9698696],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000356820646-0177-s_lc.fits
131645,131645,TIC 199666719,3030.610545451228,0.2929536343633884,2,2,0,,notEB,[2.5620883 2.780471  2.9308112 2.8446407 2.6769536],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000199666719-0177-s_lc.fits
131750,131750,TIC 160585813,237.94316202986988,0.3502154169352183,5,5,0,,notEB,[5.307376  4.832234  5.5379996 5.241353  5.485317 ],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000160585813-0177-s_lc.fits
131751,131751,TIC 160585813,239.42939638673184,0.20359777106330146,6,6,1,,notEB,[5.39946872 6.10917128 6.22802317 6.03027549 5.81635167],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000160585813-0177-s_lc.fits
131752,131752,TIC 160585813,157.61062400523164,0.1628903787320521,8,7,2,,EB,[6.84214086 7.1401353  8.4769875  6.84980236 7.87801648],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000160585813-0177-s_lc.fits
131862,131862,TIC 356896561,6638.115199277263,0.3050069060225007,5,5,0,,EB,[5.318954  5.338001  5.3434825 5.318974  5.2888637],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000356896561-0177-s_lc.fits
131918,131918,TIC 259126645,15028.88236207833,0.3374813668178931,5,5,0,,EB,[5.467366  5.472443  5.4847913 5.4723854 5.481558 ],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000259126645-0177-s_lc.fits
132144,132144,TIC 233532554,22542.978873177704,0.4641142093646336,4,4,0,,EB,[4.1775975 4.1722007 4.18049   4.169504  4.1705184],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000233532554-0177-s_lc.fits
132305,132305,TIC 298734307,14.969650619294887,0.016570244394589418,2,2,0,,notEB,[2.9119613 2.9106357 2.9161544 2.915858  2.9119112],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000298734307-0177-s_lc.fits
132471,132471,TIC 233738458,45.42792844609382,0.13461206627536448,3,1,0,,notEB,[1.3808073  0.39159536 3.4455314  0.17880552 0.6953391 ],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000233738458-0180-s_lc.fits
132532,132532,TIC 230114503,220.36523777433464,0.3133261343159368,7,7,0,,notEB,[7.4647064 7.623781  7.7918167 7.3791356 7.210542 ],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000230114503-0180-s_lc.fits
132533,132533,TIC 230114503,210.26861800484662,0.3078385667398242,8,7,1,,notEB,[7.43152038 7.23506321 8.06534716 7.02139931 7.41188286],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000230114503-0180-s_lc.fits
132545,132545,TIC 259006185,949.8384253424747,0.2482372876599069,6,6,0,,notEB,[6.5621   6.420818 6.780956 6.551165 6.772834],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000259006185-0180-s_lc.fits
132546,132546,TIC 259006185,913.5029458657235,0.199136522653702,6,6,1,,EB,[6.60833121 6.50553655 6.79665403 6.60769403 6.71805126],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000259006185-0180-s_lc.fits
132561,132561,TIC 353854078,11094.666167480733,0.4319937343862417,3,3,0,,EB,[3.38621   3.3854165 3.3969364 3.3898163 3.388782 ],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000353854078-0180-s_lc.fits
132750,132750,TIC 198242676,14934.30670392261,0.3975848951840414,4,4,0,,EB,[4.2463994 4.2536907 4.254666  4.250833  4.2479362],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000198242676-0180-s_lc.fits
133158,133158,TIC 288471108,156.5014813549674,0.2821636001635056,6,5,0,,notEB,[5.8676796 4.4091396 6.8930078 5.494263  5.7788343],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000288471108-0180-s_lc.fits
133159,133159,TIC 288471108,149.22448205725414,0.19642429188819066,6,5,1,,notEB,[5.75864132 4.12698307 6.89877492 5.3371715  5.65487542],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000288471108-0180-s_lc.fits
133160,133160,TIC 288471108,137.68240754536086,0.15568045996515156,6,5,2,,notEB,[5.64559976 3.92760343 6.84606275 5.20182815 5.53634316],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000288471108-0180-s_lc.fits
133196,133196,TIC 198382838,38.66347517618139,0.019193107189333054,3,1,0,,notEB,[0.97281164 0.46061218 3.2675397  1.3666509  0.23447254],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000198382838-0180-s_lc.fits
133457,133457,TIC 237277760,20431.219732064397,0.3950986487122496,4,4,0,,EB,[4.7858653 4.811941  4.8321133 4.8133016 4.7938595],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000237277760-0180-s_lc.fits
133562,133562,TIC 160618494,1865.0604081895003,0.19363692835060886,8,8,0,,EB,[8.028626 8.156811 8.17005  8.072319 7.969843],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000160618494-0180-s_lc.fits
133636,133636,TIC 198242678,16067.505142284228,0.4019281750152465,4,4,0,,EB,[4.2772803 4.2774734 4.2778463 4.2773986 4.2597303],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000198242678-0180-s_lc.fits
133727,133727,TIC 237200747,155.7699916757959,0.12485821762849122,9,8,0,,notEB,[8.149297  8.051295  9.810829  8.424365  7.8035746],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000237200747-0180-s_lc.fits
133728,133728,TIC 237200747,164.5370836000628,0.16439959825781494,10,9,1,,EB,[ 9.01815395  8.91353765 10.76883768  9.30819353  8.65831087],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000237200747-0180-s_lc.fits
133826,133826,TIC 441739153,2601.684889770069,0.2936826226020559,5,5,0,,EB,[5.7724466 5.818787  5.873124  5.703386  5.8334846],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000441739153-0180-s_lc.fits
134276,134276,TIC 1400994843,25.947164954339307,0.0417882667103143,7,2,0,,notEB,[2.225133  1.6485378 7.602479  1.6487381 1.1430216],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000001400994843-0180-s_lc.fits
134514,134514,TIC 233208885,6520.537067006083,0.072378982677408,3,3,0,,EB,[3.0907016 3.1635683 3.1817062 3.1678677 3.1056345],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000233208885-0180-s_lc.fits
134709,134709,TIC 258388363,8.82629011615513,0.1363812717131988,2,2,0,,notEB,[2.7240152 2.7860548 2.8734343 2.7290525 2.8092988],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000258388363-0180-s_lc.fits
134781,134781,TIC 377307592,4647.975944622803,0.40100540519433736,3,3,0,,EB,[3.549031  3.5429423 3.5713797 3.5532417 3.5392594],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000377307592-0180-s_lc.fits
134837,134837,TIC 420114772,294.8857365256252,0.15160765943578766,6,6,0,,notEB,[6.0683603 5.840598  6.7276373 6.436237  6.100164 ],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000420114772-0180-s_lc.fits
134838,134838,TIC 420114772,268.79182444947423,0.10733374420520968,6,6,1,,notEB,[6.25788051 6.44791661 6.90550726 6.13962694 5.65949274],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000420114772-0180-s_lc.fits
134839,134839,TIC 420114772,268.79182444947423,0.10733374420520968,3,2,2,,notEB,[2.58091422 3.49871364 3.55750497 3.15388547 1.89321143],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000420114772-0180-s_lc.fits
134908,134908,TIC 353894978,3896.989375225617,0.3863487631472136,4,4,0,,EB,[4.5761466 4.565318  4.597948  4.5609384 4.5905995],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000353894978-0180-s_lc.fits
134958,134958,TIC 219878176,3896.989375225617,0.3863487631472136,17,5,0,,notEB,[10.460268    0.02632588 17.558743   -0.11603805 -0.06997549],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000219878176-0180-s_lc.fits
